original data
0.083668808999999997,0.083379016,0.079103266000000005,0.095012398999999997,0.085514389999999996,0.091430739999999996,0.071508274999999996,0.092738303999999994
0.0059763280000000004,0.098894697000000004,0.091181292999999997,0.087491382000000006,0.106437983,0.099465511000000006,0.088868688000000001,0.081733858000000006
0.093942879000000007,0.090941721000000003,0.086355416000000004,0.088791122,0.076116672999999996,0.080321451000000002,0.089834862000000001,0.089532282000000005
0.077153971000000002,0.082083983999999999,0.091168769999999996,0.089292027999999996,0.063075223999999999,0.073980911999999996,0.087570451999999993,0.088906674000000005
0.056361916999999997,0.088562036999999996,0.090249141000000005,0.087486874000000006,0.067989622999999999,0.074364591999999993,0.084581356999999996,0.081425173000000003
0.069842261000000003,0.076732286999999996,0.082817173999999993,0.073723441000000001,0.048101689000000003,0.084186107999999996,0.085199860000000002,0.079715985000000003
0.062606448999999995,0.083761369000000002,0.089139861000000001,0.084381238999999997,0.074744790000000005,0.073033898,0.082266495999999995,0.090417702000000003
0.057135841999999999,0.050973316999999997,0.080918793000000003,0.077419024000000003,0.072474830000000004,0.070641443999999998,0.068753027999999994,0.085553130000000005
0.074220475999999994,0.077475944000000005,0.086761058000000002,0.089547643999999996,0.078639402999999997,0.084119864000000003,0.065858268999999997,0.094281763000000005
0.074126820999999996,0.082186113000000005,0.080733446,0.093175489,0.073840767000000002,0.081181552000000004,0.078637316999999998,0.073110338999999996
0.10964478900000001,0.092671744,0.087127830000000003,0.086517153999999999,0.091328344000000006,0.092586163999999999,0.093843558999999993,0.087249044999999997
0.091597356000000005,0.096474641,0.09212476,0.088460254000000002,0.087180788999999995,0.090855962999999998,0.096441354000000007,0.089202750999999997
0.11352723300000001,0.093823171999999996,0.099561047,0.095737891000000006,0.095728468999999997,0.096233479999999996,0.091589888999999994,0.088413354
0.091405871999999999,0.097932147999999997,0.095108050999999999,0.10127149100000001,0.082472069999999995,0.094293557,0.091537670000000002,0.096865303999999999
0.088189957999999999,0.091753427999999998,0.094252207000000005,0.095140159000000002,0.080397487000000004,0.088230463999999995,0.082421851000000004,0.095525381000000006
0.088246216000000002,0.084093488999999993,0.092888863000000002,0.092672363999999993,0.081561248000000003,0.071771194999999996,0.088786544999999994,0.072428518999999997
0.046425655000000003,0.11085906700000001,0.085873986999999999,0.090644292000000001,0.088588569000000006,0.092885897999999995,0.101355772,0.097883181
0.083820891999999994,0.093225652000000006,0.088875703,0.095314301000000004,0.085966189999999998,0.067347007,0.084353436000000004,0.094970818999999998
0.095550459000000004,0.099655832999999999,0.089870529000000005,0.092315845999999993,0.098159919999999998,0.076085933999999994,0.084386232000000005,0.089835950999999997
0.086620270999999999,0.094112024000000002,0.091957315999999997,0.102630307,0.082907708999999996,0.090288976000000007,0.097560442999999997,0.100751207
